x,y
-8.145019763022754,0.7570136547154904
-4.137547503132195,6.988501563482555
2.4531826980417972,-8.516614947943927
-2.149351241705063,-5.543583026140337
-6.536309570034693,-0.6013775433672374
-8.692089625763806,6.830743555792756
-5.291598066132323,-1.438606657941646
-8.804313081924361,5.523702871149936
-7.04655479642765,-0.7636555278559284
-7.395493063477027,-1.5366750010100185
-2.5720949656188647,-7.182772529763949
-2.416844637305025,0.8915877758465613
-9.879520850707038,4.895890329790104
-6.287776790784816,-2.9987179242659687
2.5293377708904323,-0.11862617686477273
-2.497579359036498,8.071333691479918
-1.1499026053570065,-0.8101886921780621
-1.1613579370235385,5.225344175657637
-7.746544268934853,-1.4036014651201483
1.968475592531123,1.3767721839393638
-4.428637993566811,8.412795295114007
0.10541212536306716,1.4006366420147596
-4.178636179768304,-6.738362759207763
0.7197660213067087,1.0509146475660727
-8.560561484800544,5.115246045445107
-2.907295319781606,-7.143822828860285
-4.939827319966474,7.603994218537205
0.8678550097515423,1.3326589654190228
1.553816252665707,1.4615247237773143
-6.60769562771804,-1.7930483697630584
-1.2152048985342865,-8.379530743989157
-0.3498643889070401,1.8118331528658367
1.6995507580377056,-7.033192212367507
-5.926673788589602,-2.952922029019945
-3.5715720009310106,-7.112593062583983
-10.196066052134636,5.076629043925534
-1.3447086120212397,-6.459658170354988
1.4988528586655248,0.06444111949477119
-8.453720385799128,4.21043586115023
-9.13562594760209,-0.4215162839347951
-1.7076115983769347,-5.732897296995507
-3.377064857329524,9.044279299306044
-10.908676355505602,4.569489591815799
-6.7903052644064354,0.6012915606968217
0.15964779030036413,1.4910259928370453
-9.082564640830345,5.351503769378258
-7.029325070201421,-0.20028508223841412
0.5083145752086553,0.8421875590414793
-8.463323655573792,4.677973714504487
-2.0649881931148224,2.1343178255165784
-9.815868935890537,4.380126687547036
-8.287221998713035,-1.3390095368395007
0.06712781257578226,2.0314709040680805
-7.594224825759014,-1.615759276548979
1.0361660603455158,-8.662580639043625
1.2525375606150555,2.3473819311826523
-8.108565632110189,4.3345584256172
0.9168196920975842,-7.894836665763969
-3.029664512633768,7.222019621383769
1.4512088271605477,-8.064827459625254
-7.7629126636266825,-1.7984428484568389
-1.1118037085239745,1.2768609297397573
-7.443661599925163,4.445360305772844
1.569678919234991,-0.32898968998465694
-7.97627198330167,-0.2667961103649077
-8.282316641076303,3.219545245731749
1.3079533658171565,0.069042311716073
-9.309152669201122,4.722426136730427
-7.610652413032681,-1.536524100715885
-6.9479497458172945,-2.5871033373334695
2.195962994173844,1.6585613926953893
2.286979588119342,-8.307399718713894
-10.671899232280138,4.5947408534354075
-6.903453323284028,0.15389603604677915
-5.885888760299647,-0.9845464872191199
-9.565608215460314,5.75986764203776
-10.6494945159402,4.845307031207148
-4.59573179566269,7.382128656780041
-5.526058831170889,-1.527621611021981
-6.712849963411436,-0.7550182474112326
-0.11904573618137926,1.966490762080325
-1.3869058910063186,-0.20177194169923698
1.8413348474155669,-6.977928457985111
-8.843220812495009,4.104566958304401
2.00981370522221,-8.293078835396047
0.11541236260488286,-6.097372719584897
-0.9710605759341218,-8.080981026026933
1.6853783223895389,1.2531946852968652
-9.487539413756558,6.554164032330889
-4.955593283692867,8.516864717501898
-9.80474701918059,4.428482868407276
-10.280859169599662,3.1757117171561724
-1.9637462217462138,7.169686976309349
0.032650030591659385,-1.944208996295633
-0.43716400991350773,0.6966680915942938
-5.96723059588887,0.05757718695404346
-9.668444363625895,4.4281674647003895
-0.2537423626690849,-7.741403247617577
0.672880045165523,-0.03788393939016732
-8.542045586128479,4.0930236289515936
-6.256164547603759,-0.869648290821917
-7.693787143735717,-1.5278901852520503
2.0762725443829337,0.27965375912757595
-0.4388289065137191,2.174398185567412
-2.0435435430317748,-0.6829862215877215
1.5518547406390355,-6.490382698862034
-2.5119344706934967,-0.6399242787149544
-10.450379186098468,3.6683064646919017
-9.602086333664156,4.519906539128143
-0.8984420152476102,0.9350956566400924
2.2295457083582884,-8.152287312220771
-0.9078737572025541,0.1544962433782826
-9.906689866590186,4.014797804874146
0.27691607371772786,0.3592924332801768
-1.0882884969716673,1.0783596465431586
1.9001712577880325,-7.962323831576942
1.1286357304444254,-7.823549463450256
-3.945826646675612,4.74266474973385
-4.228414471632009,7.865414008744736
3.2171400871311047,-6.388443805375333
-0.3847474111544522,-1.1782420094585841
0.18553582094902188,1.7830946277931659
-0.6584322124071003,1.2563529415438968
-1.361340597482764,-7.88265181720581
1.2127513111658437,-6.805627170689861
-2.2767863502690804,-8.23151597354806
-0.9915670273188124,1.3597664164537446
-9.364116719649102,6.299046688829779
-7.894892610771136,-1.0480605767465594
-2.9562075829654724,-6.993100546027547
-9.115613781353376,3.6320475787278106
-1.8987385321211234,-8.058226849858453
0.8164261477789443,-6.256424535291007
-4.58959531550423,7.286674831484746
1.830824490344324,-8.242832397162655
-2.3091361848114853,-5.597607417066498
-8.254473935842576,-1.5307849483648341
-1.1477051975440362,-6.863442273369411
-1.7114230320511628,7.109978788657
-7.705584087304171,-1.857690625030272
-1.372118627078354,0.44674197460942144
-2.133586440707959,8.876146685576213
-1.3993856933767423,1.3858086939805834
-10.476757351180218,4.398508432247545
-1.577755702961638,0.773024608860665
1.1353587033779948,-7.200193856981918
-11.202438551664665,3.715055683485309
2.033646047479474,-7.865612218770706
-5.584579750171861,0.20272716610534047
-2.788484757860326,8.549972519333956
1.888855268338516,-8.534220449553438
-3.305560538345601,-1.6589683050314483
-2.797478070151165,8.175744895530592
-1.789386929995826,1.2444306323554288
-2.5134749287326326,-5.933748515294388
1.2878655168624498,0.6495962083980946
-6.192155791456185,0.5230038195542341
-7.073831213506218,-0.3149031463488703
-2.3426413385641705,-5.9747763126878475
-4.693281168035889,8.46504598091911
-8.178936115042372,-2.8674893655372227
-9.228635524226203,3.4988635376948203
-2.12800191710526,-8.045130922273202
2.2182212830257035,-6.6489965912759414
-6.587329523857855,-1.7543535235315488
-7.490222148046721,-0.16048215557052942
-7.063363831427418,1.5085856866395138
-2.4595985481294687,-5.7743339758781085
-1.3480841862655424,-7.20458217573539
-9.463872790371203,4.309978054883398
0.8031284941475372,0.2000294121759233
-2.343059806941982,-6.447150354649092
-8.08337071955144,-1.018256331212355
1.8918997800635278,-0.3972622404371
2.2400189034012845,1.1202472996899393
-7.785393197168801,-0.05388686825782718
-4.400916531551185,7.64293963696368
3.05771777866949,-7.19656575891018
-1.624870765414552,-8.15106507987851
0.797005645275364,2.301849611761193
-7.320930847823744,0.09726341508805181
1.6848437829278242,-0.09688887512378364
-4.2187491838605755,9.652897747729211
-2.5908765358273875,7.84498582303879
-2.4982012777173184,-6.365164401634197
-9.598055778201406,4.825849429629433
0.27179117858803314,-5.420877777886512
-1.8472343741664428,0.30120594395278
-0.9567588746518398,1.0094858208236948
-3.4729986746041703,5.615016469551136
-2.923957274308891,-6.774407047833098
-1.4338119878788516,-0.05585503417890003
1.8106574285068886,-9.284574343334766
2.0235516596626146,2.1288108666708117
-5.628644298610216,8.26118777762636
-4.16937789041956,6.737152385172302
-1.853181284386566,0.5008243929165807
1.9893995984119137,-6.741098213545821
-0.2792294633399294,1.5355299628682368
-0.7264058286688284,-6.702743272941474
1.0078544032912464,-0.6511053954955619
-3.129349250513115,-7.465610683790262
-2.1541086624018115,-5.881425869417419
-0.9979644585876323,2.2371590713284286
-3.1894459748435215,8.263702795775833
-1.6740119511120497,-1.0386654025897093
1.4888351194896823,1.4127909569373256
-0.33583778746445103,0.12584437929754766
-1.1917945350376478,-0.6050662513388659
-0.7144997018487849,-0.3591920615765371
-0.35011374515837124,-0.3290920258941336
-9.021004763502328,4.70630693894554
-4.342592474849575,6.592183345390801
-0.4068694693044723,2.5879888013333954
-8.235595642927544,6.108959769115678
3.1304069727994044,-8.01373042810484
-3.175440830096339,8.449562235379666
-1.2800643282367679,-7.3405082217328825
-1.356764912063623,0.11143796443904619
-7.944223373198042,-1.8770818204813262
-8.755831938477568,4.2862184057791115
-2.07056268202312,-6.755515033227613
-7.973627435542394,3.6642192119568007
-3.852034026233495,7.838441489205537
1.733433200836501,1.0198726529026414
-0.11769303005632548,0.0766575452007594
-1.8443985552932767,-6.842455471684219
-7.323941925970544,4.511451070504614
-4.067752897478134,7.533947587237273
0.0822122558149645,-7.221328608531334
-0.5016161220648404,0.41380575223230476
-3.644201657353159,7.9357371946132425
-8.879122821554196,4.9346471663281255
-9.395182283042121,-0.15418719512388002
-4.137062028347661,7.392444083956291
1.2859273815604226,0.14599483400420665
1.034571694268775,-8.438043874240604
-0.31837794756197413,-7.276788226735639
-0.07733942107327363,-6.563473685478115
-3.6357483389757,8.072711776448156
-2.3193703214832655,-8.180447522262808
0.9986747505027374,0.00139852398260909
-8.812870700554843,5.687239203750243
-3.039644944380182,7.6141756483853085
2.0462438908136145,1.3875476360523684
-1.9549630637241373,-7.29298809835041
-3.223116682923406,7.251268539139687
-5.843954036974019,7.8076270326746355
-10.692297613035189,4.641345501236555
0.005826268983533112,-7.394811630548961
1.448181392719703,-7.802076471188804
-7.805065572134772,-0.3998623509281455
-5.015724136481063,6.979728367874273
-0.4194696542113693,0.6969003770947431
-2.364553617124545,-7.138406071416079
-3.1160649304636054,7.126425416949907
2.1459067173301816,-4.924906965134038
-9.8972655931165,4.063653294435058
-6.430994850800368,-0.8463155956835029
-7.708928757466426,-0.27280083702589586
-1.17949742696586,-0.8366071574760021
-2.463708991636171,-0.7198633612260738
