x;y
7.046635245570428;7.776112355403669
8.045884701095336;8.72379509549724
10.630005841950885;7.81835268448735
6.9817530513081145;7.724165578246232
8.989586041578363;7.647679906265324
8.891744441145779;8.496592822705226
7.365222550567381;8.405665633385
10.507541885781283;8.22027153244147
9.406382581219306;8.240900137315744
6.714309780649458;8.177544911729512
8.593689072052308;8.288086040672164
6.982474510753171;8.074906253577948
7.550071989868811;7.968808261566571
8.35910394599508;8.065869030731365
7.215131567679909;8.114529218877369
10.367125090560567;7.950924502086546
8.944697148731935;8.30761835422723
5.725895667202084;8.177562721752912
9.156121074777957;8.633605301307234
6.645761169471291;8.049413557274285
6.9557206614506235;7.6030764073901835
5.846633003176499;7.66764223486437
8.070255258528963;7.5843117753510425
7.69737946250055;8.406666139177759
11.891556451169327;8.51087290938427
9.183279061499517;8.457707170169126
10.572439008543913;9.153565285301225
8.623763392928685;8.10054614020652
9.69499482344528;8.713851022883414
6.110127191140437;7.485278468577265
9.110790038732695;8.6315758589268
7.703654824978856;7.822933464666294
8.000833002374536;8.556971971198188
9.695280028261656;8.527570042621923
6.813974742486987;8.093954919872374
9.308624816758625;8.515159170498995
8.986161716136426;9.198619793618906
9.857056716114803;8.459232435222901
6.368784087341225;7.840958409815977
10.233964841854657;7.929681794298899
9.659359310606943;8.098004119315291
8.268773854708583;8.22917184948784
7.374275810903495;8.293416198747922
10.716004837207471;8.853133069140018
9.488520201301341;7.65408428332625
7.818142665634301;8.090520329180956
9.324359296754643;8.084069083004504
7.057049222187837;8.071145702650785
8.645151904187749;8.30783438040096
10.308505166687421;8.403591515124324
8.733230860036088;8.549944220666083
8.172947274900638;8.92682412201887
7.530265980410013;8.194158230461408
9.35872651224452;7.847861288966123
9.72999463790352;9.020723292702797
7.6026717676012385;7.9860446415217945
6.597262087301327;7.228906114320718
9.701354379941732;8.236693829865706
12.153750075074754;9.178626342739777
6.26338186943209;7.808721712277258
8.341549851012639;8.119699885766748
6.462563781909557;8.375710781628486
8.236260083569535;9.155493270541928
9.794668716447932;8.172703649572513
7.6269551567907605;8.277737935609522
7.39005258987082;8.088745238549084
6.766004997826218;8.43198228289784
6.985309721339635;8.177118136053213
